User_ID,Age,Age_Group,Gender,Location,Daily_Screen_Time_Hours,Screen_Time_Band,Total_App_Usage_Hours,Number_of_Apps_Used,Social_Media_Usage_Hours,Productivity_App_Usage_Hours,Gaming_App_Usage_Hours,Category_Total_Hours,Top_Category,Social_Share_Pct,Productivity_Share_Pct,Gaming_Share_Pct,Flag_App_Hours_Exceed_Screen,Flag_Category_Hours_Exceed_App,Data_Quality
934,47,45-54,Male,Phoenix,1.17,Light (<4h),11.7,22,4.1,2.9,4.66,11.66,Gaming,35.2,24.9,40.0,1,0,Check
935,52,45-54,Male,Phoenix,4.85,Moderate (4-7h),10.09,8,4.44,4.64,4.3,13.38,Productivity,33.2,34.7,32.1,1,1,Check
936,38,35-44,Female,Houston,6.97,Moderate (4-7h),8.69,8,1.0,2.48,3.55,7.03,Gaming,14.2,35.3,50.5,1,0,Check
937,54,45-54,Female,New York,6.34,Moderate (4-7h),10.23,29,1.42,4.21,2.41,8.04,Productivity,17.7,52.4,30.0,1,0,Check
938,22,18-24,Female,Chicago,10.39,Very high (10h+),11.8,20,1.44,2.23,2.6,6.27,Gaming,23.0,35.6,41.5,1,0,Check
939,36,35-44,Male,Chicago,6.0,Moderate (4-7h),7.83,20,1.89,3.54,4.88,10.31,Gaming,18.3,34.3,47.3,1,1,Check
940,31,25-34,Male,New York,7.36,High (7-10h),7.15,6,1.97,3.66,4.83,10.46,Gaming,18.8,35.0,46.2,0,1,Check
941,43,35-44,Male,New York,6.58,Moderate (4-7h),7.91,19,2.72,0.87,1.08,4.67,Social,58.2,18.6,23.1,1,0,Check
942,21,18-24,Female,Los Angeles,10.63,Very high (10h+),6.86,27,0.8,1.81,4.06,6.67,Gaming,12.0,27.1,60.9,0,0,Consistent
943,42,35-44,Female,Houston,12.22,Very high (10h+),7.99,16,3.46,3.19,0.99,7.64,Social,45.3,41.8,13.0,0,0,Consistent
944,59,55+,Male,New York,7.91,High (7-10h),5.95,16,0.84,0.35,1.07,2.26,Gaming,37.2,15.5,47.3,0,0,Consistent
945,42,35-44,Female,New York,11.26,Very high (10h+),3.4,15,1.55,1.81,3.38,6.74,Gaming,23.0,26.9,50.1,0,1,Check
946,35,35-44,Female,Los Angeles,4.86,Moderate (4-7h),2.32,9,2.52,2.67,2.03,7.22,Productivity,34.9,37.0,28.1,0,1,Check
947,57,55+,Female,Los Angeles,8.04,High (7-10h),1.75,14,3.98,4.98,4.66,13.62,Productivity,29.2,36.6,34.2,0,1,Check
948,25,25-34,Male,Phoenix,5.49,Moderate (4-7h),3.9,25,3.7,2.37,0.45,6.52,Social,56.7,36.3,6.9,0,1,Check
949,56,55+,Female,Chicago,6.38,Moderate (4-7h),1.51,17,3.23,4.08,2.56,9.87,Productivity,32.7,41.3,25.9,0,1,Check
950,57,55+,Female,Houston,10.52,Very high (10h+),7.24,21,0.78,2.16,4.59,7.53,Gaming,10.4,28.7,61.0,0,1,Check
951,31,25-34,Male,Phoenix,12.46,Very high (10h+),4.12,13,2.74,3.98,4.52,11.24,Gaming,24.4,35.4,40.2,0,1,Check
952,49,45-54,Male,New York,2.58,Light (<4h),10.07,17,0.44,2.98,0.78,4.2,Productivity,10.5,71.0,18.6,1,0,Check
953,55,55+,Female,Los Angeles,9.25,High (7-10h),1.82,14,1.89,4.43,1.83,8.15,Productivity,23.2,54.4,22.5,0,1,Check
954,50,45-54,Female,Chicago,8.57,High (7-10h),3.49,5,2.07,2.05,3.1,7.22,Gaming,28.7,28.4,42.9,0,1,Check
955,40,35-44,Male,Phoenix,2.54,Light (<4h),9.03,19,0.2,3.02,0.8,4.02,Productivity,5.0,75.1,19.9,1,0,Check
956,32,25-34,Male,Chicago,3.75,Light (<4h),7.59,5,1.37,3.15,4.84,9.36,Gaming,14.6,33.7,51.7,1,1,Check
957,50,45-54,Female,Los Angeles,5.04,Moderate (4-7h),1.71,21,4.78,2.09,4.57,11.44,Social,41.8,18.3,39.9,0,1,Check
958,42,35-44,Female,Phoenix,3.17,Light (<4h),10.65,22,4.77,0.72,0.83,6.32,Social,75.5,11.4,13.1,1,0,Check
959,34,25-34,Female,Phoenix,4.17,Moderate (4-7h),10.65,6,1.76,0.47,0.61,2.84,Social,62.0,16.5,21.5,1,0,Check
960,50,45-54,Female,Chicago,4.48,Moderate (4-7h),4.63,5,0.22,0.08,0.43,0.73,Gaming,30.1,11.0,58.9,1,0,Check
961,19,18-24,Male,Los Angeles,5.36,Moderate (4-7h),4.74,28,0.9,4.37,4.55,9.82,Gaming,9.2,44.5,46.3,0,1,Check
962,31,25-34,Female,New York,10.74,Very high (10h+),11.88,18,1.96,1.18,0.97,4.11,Social,47.7,28.7,23.6,1,0,Check
963,57,55+,Female,Phoenix,8.43,High (7-10h),7.89,14,4.74,1.06,2.08,7.88,Social,60.2,13.5,26.4,0,0,Consistent
964,57,55+,Male,New York,13.82,Very high (10h+),6.84,10,0.71,3.68,2.24,6.63,Productivity,10.7,55.5,33.8,0,0,Consistent
965,56,55+,Female,Los Angeles,6.39,Moderate (4-7h),10.22,26,3.82,1.6,3.0,8.42,Social,45.4,19.0,35.6,1,0,Check
966,23,18-24,Male,Phoenix,10.8,Very high (10h+),4.14,19,0.54,2.53,0.36,3.43,Productivity,15.7,73.8,10.5,0,0,Consistent
967,23,18-24,Female,Phoenix,12.33,Very high (10h+),5.72,9,4.91,0.81,1.13,6.85,Social,71.7,11.8,16.5,0,1,Check
968,20,18-24,Female,New York,9.83,High (7-10h),3.95,13,1.91,4.8,4.66,11.37,Productivity,16.8,42.2,41.0,0,1,Check
969,24,18-24,Male,Houston,6.35,Moderate (4-7h),9.68,20,3.88,4.26,4.54,12.68,Gaming,30.6,33.6,35.8,1,1,Check
970,25,25-34,Male,New York,10.8,Very high (10h+),7.31,3,1.71,4.32,3.91,9.94,Productivity,17.2,43.5,39.3,0,1,Check
971,59,55+,Female,New York,3.65,Light (<4h),8.25,5,3.14,2.03,0.1,5.27,Social,59.6,38.5,1.9,1,0,Check
972,32,25-34,Female,Houston,5.26,Moderate (4-7h),3.78,6,0.96,3.81,1.64,6.41,Productivity,15.0,59.4,25.6,0,1,Check
973,46,45-54,Female,Los Angeles,8.11,High (7-10h),3.42,15,0.73,0.72,3.14,4.59,Gaming,15.9,15.7,68.4,0,1,Check
974,50,45-54,Male,Los Angeles,8.48,High (7-10h),6.37,8,4.69,0.04,1.38,6.11,Social,76.8,0.7,22.6,0,0,Consistent
975,47,45-54,Female,Phoenix,1.29,Light (<4h),9.11,28,4.59,0.1,4.55,9.24,Social,49.7,1.1,49.2,1,1,Check
976,56,55+,Male,Chicago,13.29,Very high (10h+),6.78,16,4.44,2.93,3.17,10.54,Social,42.1,27.8,30.1,0,1,Check
977,44,35-44,Male,Chicago,10.06,Very high (10h+),1.36,7,3.13,2.28,0.36,5.77,Social,54.2,39.5,6.2,0,1,Check
978,53,45-54,Female,Phoenix,7.44,High (7-10h),10.55,18,4.04,2.59,4.55,11.18,Gaming,36.1,23.2,40.7,1,1,Check
979,46,45-54,Male,Chicago,13.13,Very high (10h+),1.71,17,0.35,0.04,4.79,5.18,Gaming,6.8,0.8,92.5,0,1,Check
980,55,55+,Female,New York,6.71,Moderate (4-7h),11.51,17,1.67,2.11,0.39,4.17,Productivity,40.0,50.6,9.4,1,0,Check
981,50,45-54,Female,New York,13.75,Very high (10h+),1.28,6,1.57,3.59,2.66,7.82,Productivity,20.1,45.9,34.0,0,1,Check
982,54,45-54,Female,Houston,7.66,High (7-10h),8.64,10,3.18,2.21,1.52,6.91,Social,46.0,32.0,22.0,1,0,Check
983,44,35-44,Female,Houston,2.49,Light (<4h),1.9,29,1.78,3.66,1.96,7.4,Productivity,24.1,49.5,26.5,0,1,Check
984,50,45-54,Female,Phoenix,10.94,Very high (10h+),11.02,18,0.74,1.17,0.9,2.81,Productivity,26.3,41.6,32.0,1,0,Check
985,21,18-24,Male,Phoenix,9.83,High (7-10h),6.11,18,2.98,4.07,2.89,9.94,Productivity,30.0,40.9,29.1,0,1,Check
986,39,35-44,Male,Phoenix,11.05,Very high (10h+),2.51,6,4.07,2.94,4.79,11.8,Gaming,34.5,24.9,40.6,0,1,Check
987,19,18-24,Female,New York,13.37,Very high (10h+),4.75,15,1.91,1.05,2.52,5.48,Gaming,34.9,19.2,46.0,0,1,Check
988,27,25-34,Female,Chicago,11.09,Very high (10h+),2.81,28,0.66,1.18,0.41,2.25,Productivity,29.3,52.4,18.2,0,0,Consistent
989,22,18-24,Male,Phoenix,8.95,High (7-10h),2.88,15,0.98,3.14,3.1,7.22,Productivity,13.6,43.5,42.9,0,1,Check
990,27,25-34,Male,Phoenix,12.15,Very high (10h+),11.43,4,1.19,4.15,1.7,7.04,Productivity,16.9,58.9,24.1,0,0,Consistent
991,50,45-54,Male,New York,9.75,High (7-10h),5.9,5,1.5,2.08,4.28,7.86,Gaming,19.1,26.5,54.5,0,1,Check
992,55,55+,Male,New York,6.31,Moderate (4-7h),9.68,24,3.21,1.29,2.17,6.67,Social,48.1,19.3,32.5,1,0,Check
993,30,25-34,Female,New York,12.51,Very high (10h+),8.04,10,3.0,4.34,0.96,8.3,Productivity,36.1,52.3,11.6,0,1,Check
994,48,45-54,Female,Chicago,3.88,Light (<4h),8.44,26,3.48,3.35,0.96,7.79,Social,44.7,43.0,12.3,1,0,Check
995,53,45-54,Male,Phoenix,10.29,Very high (10h+),2.45,17,1.81,2.24,3.84,7.89,Gaming,22.9,28.4,48.7,0,1,Check
996,41,35-44,Female,Los Angeles,12.46,Very high (10h+),3.58,13,4.12,2.44,1.33,7.89,Social,52.2,30.9,16.9,0,1,Check
997,32,25-34,Male,Los Angeles,10.51,Very high (10h+),9.65,11,1.02,1.02,3.84,5.88,Gaming,17.3,17.3,65.3,0,0,Consistent
998,46,45-54,Female,Phoenix,10.06,Very high (10h+),11.68,9,2.35,3.13,1.03,6.51,Productivity,36.1,48.1,15.8,1,0,Check
999,25,25-34,Male,Phoenix,10.78,Very high (10h+),3.89,15,4.0,1.79,1.61,7.4,Social,54.1,24.2,21.8,0,1,Check
1000,22,18-24,Female,Phoenix,7.05,High (7-10h),3.99,4,0.9,4.98,2.33,8.21,Productivity,11.0,60.7,28.4,0,1,Check
